Codi Municipi Ine,Nom_municipi,Comarca,Any,Densitat població,Densitat població urbana,Evolució població,Sòl urbà ordenat / habitant,Sòl urbà ordenat d’activitat econòmica / habitant,Sòl urbà ordenat residencial / habitant,Zona verda urbana / habitant,Sistema equipaments urbans / habitant,Tipologia teixits urbans residencials,Regeneració urbana,Ocupació mitjana habitatges,% sòl artificialitzat,% sòl residencial o d’activitat econòmica en sòl urbanitzable delimitat,Ús dominant sòl urbanitzable delimitat,% sòl residencial o d’activitat econòmica en sòl urbà no ordenat,Ús dominant sòl urbà no ordenat,Densitat habitatges sòl urbanitzable,Potencial habitatges sectors ja urbanitzats,Potencial habitatges previstos sòl urbà no ordenat,Potencial habitatges previstos sòl urbanitzable delimitat,Increment habitatges sòl urbà no ordenat/ existents,Increment habitatges sòl urbanitzable delimitat/ existents,Increment habitatges sòl urbà no ordenat/ 100 habitants,Increment habitatges sòl urbanitzable delimitat/ 100 hab,Potencial sostre sòl urbanitzable delimitat,Potencial sostre sòl urbà no ordenat,Potencial sostre sectors ja urbanitzats,Creixement urbà,Nous habitatges per any,Densitat habitatges sòl urbà no ordenat,Potencial de creixement urbà,Edificacions espais oberts,Sol·licituds en sòl no urbanitzable aprovades,Sol·licituds en sòl no urbanitzable denegades,Antiguitat figures planejament municipal,Figura planejament municipal,Noves figures planejament general per any,Expedients planejament derivat per any,Autoritzacions en domini públic anuals,Densitat xarxa viària / km2,Densitat xarxa viària /  habitant,Densitat xarxa ferroviària / km2,Densitat xarxa ferroviària / habitant
08066,Castellví de Rosanes,Baix Llobregat,2022,127.9693591,16.49343235,5.01002004,606.301938,9.133910049,307.0036735,128.3942259,42.79343182,16.8998898,4.183601,2.646464646,11.14105034,100,R,100,R,10.0908027,29,69,29,8.712121212,3.661616162,3.456913828,1.452905812,0,0,0,0,0,12.97832358,26.14910311,21.87168144,0,0,38,Pla general d'ordenació,,,,0.6739540675,5.266526863,,
08067,Centelles,Osona,2022,503.5019517,62.71405546,0.6056616195,159.4538884,19.6092615,66.17872433,12.14728861,16.54332618,0.4477298436,4.514372983,2.304977376,15.42353048,72.94005469,R,100,AE,36.9402593,171,,1576,,47.59891272,,20.75049375,77650.10642,15675.72414,11017.81758,5.24635368,4,,58.35568909,61.70564943,0,0,39,Pla general d'ordenació,,,,0.8741671825,1.736174367,0.3877439025,0.7700941399
08068,Cervelló,Baix Llobregat,2022,386.2073076,15.66593486,0.8014729774,638.3276894,29.00814485,341.5835111,140.2171624,37.53033713,33.59913036,4.350559045,2.251330431,28.80380534,100,R,94.65958054,R,3.920212063,8,735,619,17.93995607,15.10861606,7.960576194,6.704213148,0,14788.56245,0,0.8035246164,37,30.10156391,5.505666473,14.73069997,0,0,24,Pla general d'ordenació,,1,,0.6146619156,1.591533623,,
08069,Collbató,Baix Llobregat,2022,261.6094387,40.13931693,1.525241676,249.1322913,,139.546756,41.11377608,22.22379321,3.572358898,5.041870464,2.070083224,16.36541375,100,R,37.15487466,R,7.185512548,73,29,262,1.276408451,11.53169014,0.6229860365,5.628356606,0,0,0,8.472877406,11,13.1482143,109.5334826,18.35868087,1,0,38,Pla general d'ordenació,,,,0.8905834711,3.404248239,,
08070,Collsuspina,Moianès,2022,26.42619077,17.33451183,2.842377261,576.8838544,5.867932212,345.7504673,35.01756803,57.10767511,1.516110616,,2.139784946,2.218294392,83.08053792,R,,-,14.91071714,0,,71,,38.37837838,,18.34625323,4848.607992,0,0,0,1,,24.96255651,11.25284843,0,0,23,Normes subsidiàries del planejament,,,,0.3077166408,11.64438127,,
08071,Copons,Anoia,2022,17.84165828,31.20761979,3.416149068,320.4345627,73.23140286,80.59104891,15.88633515,63.83244824,,4.492620929,1.947368421,1.219939849,59.59816105,R,100,R,44.99855523,0,18,137,10.52631579,80.11695906,5.590062112,42.54658385,8668.412329,0,0,0,0,37.54820168,45.81629094,14.08808119,0,0,26,Normes subsidiàries del planejament,,,,0.4245092678,23.79315091,,
08072,Corbera de Llobregat,Baix Llobregat,2022,827.3053189,18.1892223,1.285210095,549.7761166,3.661835075,345.366519,84.73790238,25.18469903,29.30788657,1.728455794,2.223684211,48.31915685,100,R,100,R,6.311305145,35,377,35,5.521382542,0.5125951963,2.510488113,0.2330691883,0,0,0,0.1494268675,12,26.03237171,0.6519155354,30.34214564,0,0,23,Pla general d'ordenació,,,,0.5579267419,0.6743903721,0.0454082927,0.0548869827
08073,Cornellà de Llobregat,Baix Llobregat,2022,12741.82465,173.2180132,-0.2922732363,57.73071642,11.68526298,12.06736514,10.59616957,10.18122932,,7.954464027,2.340175568,93.98449751,71,R,47.03150397,R,65.00847037,299,2186.53644,2497,5.766030537,6.584741964,2.448529048,2.796192609,378693.8797,172723.3419,47403.84379,5.374683096,127,133.6325599,9.749052743,58.45111886,0,0,46,Pla general metropolità,,3,,1.961902525,0.1539734363,2.234314769,0.175352811
08074,Cubelles,Garraf,2022,1215.404476,58.08856085,2.087097377,172.1509339,11.50833988,89.41350665,17.09157296,12.60889823,1.309105829,,1.514417745,35.58331588,100,R,,-,18.63307963,909,,1900,,17.59259259,,11.83726871,0,0,0,2.159531313,20,,57.94901588,69.31144141,0,0,29,Pla general d'ordenació,,,,0.9579163321,0.7881461285,0.2424385399,0.1994714885
08075,Dosrius,Maresme,2022,140.1893857,14.48735894,0.4397537379,690.2569363,24.70037651,410.3511713,98.88651789,33.02896959,18.70419186,,2.50109505,13.38422532,88.28178642,R,,-,1.865581956,0,,221,,9.684487292,,3.887423043,80193.36065,0,0,0,1,,34.04551756,23.33018424,0,0,24,Normes subsidiàries del planejament,,,,0.2635311821,1.879822646,,
08076,Esparreguera,Baix Llobregat,2022,816.2040259,52.74999329,0.0313087038,189.5734838,28.25239416,94.23198429,21.73071072,10.25664075,1.934306384,,2.121916509,22.88712766,63.73332249,R,,-,31.33028993,0,,1336,,12.68876437,,5.975489758,58236.39689,0,0,5.065748522,11,,28.59573143,38.08774063,0,0,38,Pla general d'ordenació,,,,0.8798378148,1.077963091,0.1568542864,0.1921753403
08077,Esplugues de Llobregat,Baix Llobregat,2022,10079.39892,131.9500834,-0.7760224042,75.78623478,4.83496056,22.51735593,13.74255444,11.85441238,0.4900127297,4.425032145,2.334121197,86.99366599,100,R,83.72994893,R,65.66115182,206,2662.851437,1505,13.45622031,7.605235232,5.692651169,3.217393163,0,145005.0293,0,0,96,191.2350459,6.239992337,43.30003638,0,0,46,Pla general metropolità,,,,1.666295307,0.1653169321,0.6481215125,0.0643016035
08078,l'Espunyola,Berguedà,2022,7.473720171,61.45254735,2.713178295,162.7271843,24.12152403,81.15210502,7.235425135,30.91382662,2.168035902,,2.284482759,0.3224428027,0,-,,-,,0,,,,,,,0,0,0,0,0,,0,14.63947439,1,0,7,Normes de planejament urbanístic,,,,0.4388494896,58.71901536,,
08079,l'Estany,Moianès,2022,38.14514399,12.03042358,-4.166666667,831.2259276,,511.5745035,78.88469782,59.09917702,6.255395989,4.49610106,1.188449848,5.157138755,100,AE,100,R,,58,66,,20.24539877,,16.17647059,,33977.98774,0,0,0,3,45.16604183,24.52119139,13.7461857,0,0,31,Normes subsidiàries del planejament,,,,0.3816868418,10.00617122,,
08080,Fígols,Berguedà,2022,1.535899206,22.67500045,-2.173913043,441.0143243,,199.2317322,66.34771295,28.29760704,0.5370648858,,1.607142857,0.2686044952,0,-,,-,,0,,,,,,,0,0,0,0,0,,0,4.459868116,0,0,13,Pla d'ordenació urbanística municipal,,,,0.2129885284,138.6735064,,
08081,Fogars de Montclús,Vallès Oriental,2022,12.41319658,24.79119214,5.56745182,403.3690652,13.93893934,213.4182703,33.64527561,24.18473586,14.2172759,,1.995951417,1.451886898,0,-,,-,,0,,,,,,,0,0,0,0,1,,0,25.97865455,3,1,30,Normes subsidiàries del planejament,,,,0.6486995878,52.25886689,,
08082,Fogars de la Selva,Selva,2022,48.6920104,9.29820034,1.558441558,1075.476935,105.327816,529.6333552,243.1956571,51.54593183,,,1.895757576,9.072923548,77.40492396,AE,,-,21.40597586,0,,126,,15.29126214,,8.181818182,90018.33092,0,24169.3548,0,1,,15.4875905,35.80902288,0,0,9,Pla d'ordenació urbanística municipal,,,,0.7361396496,15.11828416,0.0545335947,1.119970078
08083,Folgueroles,Osona,2022,215.3524265,38.16055831,-0.6610841781,262.0506734,27.29824884,131.7277724,26.90409381,16.19092373,1.207582431,,2.328512397,13.01204654,100,R,100,R,42.72903481,0,84,1189,8.695652174,123.0848861,3.702071397,52.40193918,0,0,0,94.73993277,2,47.43551777,23.83920622,27.65333577,1,0,1,Pla d'ordenació urbanística municipal,,,,0.8299391554,3.85386489,,
08084,Fonollosa,Bages,2022,29.91938416,16.55143405,3.411371237,604.1772554,16.87128982,311.5767203,141.1218892,33.87664887,14.37187152,,1.915737299,2.151304669,77.85384894,R,,-,31.55874298,0,,123,,15.27950311,,8.227424749,4434,0,0,0,2,,5.359588732,18.29287721,0,1,4,Pla d'ordenació urbanística municipal,,,,0.3799814813,12.70017723,,
08085,Font-rubí,Alt Penedès,2022,38.61764244,22.06784394,0.4166666667,453.1480296,34.61893195,262.0362783,51.30585879,22.92651696,3.160543119,3.511355272,2.098693759,2.608954242,100,R,100,R,19.79837301,6,24,198,3.488372093,28.77906977,1.666666667,13.75,0,0,0,0,1,10.43105127,14.7448142,21.75518966,0,0,21,Normes subsidiàries del planejament,,,,0.6059502816,15.69102212,,
08086,les Franqueses del Vallès,Vallès Oriental,2022,697.501534,63.01970275,-0.1424991401,158.6805327,46.62118724,41.39613341,15.78473246,19.57073482,0.7929244259,,2.584838463,18.94701328,82.49173037,AE,,-,29.4939413,356,,638,,8.171106557,,3.134981082,258172.8379,0,131206.8043,0,54,,53.96274696,72.69883898,0,0,13,Pla general d'ordenació,,1,,0.5520860507,0.7915194789,0.3092025311,0.443300145
08087,Gallifa,Vallès Occidental,2022,11.39173838,8.298345676,1.639344262,1205.059465,,819.0899847,75.89553091,64.51073645,3.377564138,,1.58974359,3.874043002,0,-,,-,,0,,,,,,,0,0,0,14.04176803,0,,0,12.56764272,0,0,12,Pla d'ordenació urbanística municipal,,,,0.4476439347,39.29548938,,
08088,la Garriga,Vallès Oriental,2022,893.113348,59.56894089,0.3286918066,167.8727177,24.14275911,65.46073185,14.40588279,22.39031851,0.7309364878,17.17977235,2.304144935,27.58225004,55.27628253,R,98.65585474,R,21.29128183,59,923,1796,12.79988906,24.90639301,5.516046136,10.73328154,305216.6814,0,185530.6694,0,75,19.32334691,46.17669238,37.93923783,1,0,21,Pla general d'ordenació,,,,0.9008019715,1.008608788,0.3230520472,0.3617144989
08089,Gavà,Baix Llobregat,2022,1526.464383,79.47830649,0.0916238733,125.8204967,20.8664548,42.86542715,18.56699012,13.72308447,0.3226463421,3.322241697,2.114898024,37.01817024,65.76408203,R,31.02265576,R,28.7763972,94,468,5170.065482,2.123990197,23.46403504,0.997208668,11.01631221,356273.3396,0,0,31.49657574,177,76.82927161,45.30267131,53.91953856,1,0,46,Pla general metropolità,,,6,0.9620006869,0.6302149581,0.0910228263,0.0596298396
08090,Gaià,Bages,2022,4.534082966,42.39122979,-5.291005291,235.8978508,,104.2536285,45.90134522,41.55657176,,98.78845252,1.376923077,0.470267846,0,-,100,AE,,0,,,,,,,0,12514.23921,0,0,0,,0,9.195343085,2,0,36,Normes subsidiàries del planejament,,,,0.3067016003,67.64357922,,
08091,Gelida,Alt Penedès,2022,292.609897,28.97255862,1.178298589,345.1541899,42.95562059,192.5272399,32.75833817,24.38061621,4.515872855,2.592797546,1.987789367,17.79144606,59.6840296,R,100,R,20.39556336,0,196,476,4.987277354,12.11195929,2.537873883,6.163408002,78198.02923,0,0,0,1,28.02856786,14.13219693,26.86821143,1,0,7,Pla d'ordenació urbanística municipal,,,,0.9433410596,3.223886373,0.3241594686,1.107821273
08092,Gironella,Berguedà,2022,728.8675869,35.96009477,0.4882017901,278.0860302,32.80183342,98.8807656,36.06677578,22.88405297,0.3796439217,,1.691780822,27.72982435,100,R,,-,25.1305888,197,,944,,32.35092529,,19.20260374,0,0,0,0.7458251291,2,,27.34407326,60.19394476,0,0,19,Pla general d'ordenació,,,,1.781105427,2.443661179,,
08093,Gisclareny,Berguedà,2022,0.7678469983,,3.703703704,,,,,,,,0.7368421053,0.1255984212,0,-,,-,,0,,,,,,,0,0,0,,1,,,3.48440537,0,0,29,Normes subsidiàries del planejament,,,,,,,
08094,la Granada,Alt Penedès,2022,337.8951402,28.50206951,0,350.851716,83.14480542,132.8624954,31.4307317,36.18384114,0.2360193666,0.8305247781,2.213640923,24.58339673,85.58831785,AE,100,R,44.33,0,30.00704755,90.00577641,3.009733957,9.027660623,1.35963061,4.078195578,45820.10327,0,0,0,0,46.66,18.04429882,16.08608237,0,0,3,Pla d'ordenació urbanística municipal,,,,1.643114067,4.862792837,0.6660085874,1.971051099
08095,Granera,Moianès,2022,3.371288589,6.111442218,-5.882352941,1636.274981,,1344.719097,23.00891995,50.76127391,5.223221985,,0.8791208791,1.549302063,0,-,,-,,0,,,,,,,0,0,0,0,0,,0,14.54666183,0,0,22,Normes subsidiàries del planejament,,1,,0.1826435301,54.17617781,,
08096,Granollers,Vallès Oriental,2022,4155.738742,93.41060501,-0.787515006,107.0542258,33.15228622,22.08722628,16.25300639,8.315924219,0.0656019596,4.074696145,2.296176928,66.64263181,62.62097451,AE,77.70978396,R,49.2646727,759,2606,3295,9.697826734,12.26183388,4.171268507,5.274109644,468412.4803,31881.99278,0,1.031361266,122,124.0300943,25.91017125,85.48662308,0,0,15,Pla d'ordenació urbanística municipal,,,,1.53449801,0.3692479497,0.687398832,0.1654095396
08097,Gualba,Vallès Oriental,2022,69.12949386,39.859433,1.577287066,250.881642,,160.7836926,34.52387839,26.80576008,2.536952525,2.75061893,1.965811966,5.565623193,53.76468926,AE,100,R,21.66510137,19,19,155,2.331288344,19.01840491,1.19873817,9.779179811,8319.444563,0,0,0,4,17.10127198,186.5419412,29.88418223,0,0,21,Normes subsidiàries del planejament,,1,,0.2370161655,3.428582394,0.1823341467,2.63757387
08098,Sant Salvador de Guardiola,Bages,2022,90.19711897,19.98815716,3.330249769,500.2962464,55.52931843,255.7480868,45.48043495,32.86420107,8.217833596,0.5087877567,2.141214058,7.8244404,0,-,100,R,,0,35,,2.243589744,,1.07924761,,0,0,0,6.382860311,5,41.03266623,0,36.11785469,1,1,7,Pla d'ordenació urbanística municipal,,,,0.7986774992,8.854800556,,
08099,Guardiola de Berguedà,Berguedà,2022,14.87800662,48.05679524,-1.184068891,208.0871176,28.31521299,61.79655324,19.80552957,44.98012251,,9.797744625,1.110036276,0.8695468568,100,AE,100,R,,0,15,,1.813784764,,1.614639397,,18160.38072,0,0,0,0,8.014515404,30.11166622,4.067318411,0,0,30,Normes subsidiàries del planejament,,,,0.4371190885,29.3802187,,
08100,Gurb,Osona,2022,52.40621657,21.48148057,-0.1109057301,465.5172612,143.5801481,111.8554328,34.42443073,107.4843164,23.87783948,22.27550906,3.171361502,7.120163455,59.25122462,R,96.00456695,AE,19.81465378,46,,1792,,213.3333333,,66.24768946,215061.8596,73660.78475,180042.3591,0,12,,102.4470474,30.88997586,8,0,19,Normes subsidiàries del planejament,,,,0.9960491377,19.00631648,0.1080752234,2.062259604
08101,l'Hospitalet de Llobregat,Barcelonès,2022,21275.56151,270.1116628,0.2973660247,37.02172611,6.459534405,10.28151422,5.503817234,6.089053877,,12.00152718,2.293431023,99.22217513,98.31421744,AE,51.14248819,R,119.5891126,826,6805,80,5.90040839,0.0693655652,2.571252602,0.0302278043,140448.018,498216.2409,404043.6934,9.627247557,410,113.0574563,3.605315422,18.70230512,0,0,46,Pla general metropolità,,2,,1.315046839,0.061810206,2.867703449,0.1347886141
08102,Igualada,Anoia,2022,5026.656297,65.58955678,-0.2642201835,152.4632959,33.10065214,47.0799239,17.38117778,16.23606541,0.3026210693,,1.99632731,78.67887613,100,R,,-,20.05714694,0,,44,,0.2156545606,,0.1076452599,0,0,0,2.039181953,18,,0.3529469743,59.37706053,1,0,17,Pla general d'ordenació,,,,0.3562031448,0.0708628408,0.0536361795,0.0106703495
08103,Jorba,Anoia,2022,25.99540443,15.02521943,-2.303030303,665.5476843,120.3577309,205.6110801,102.0114646,161.3856015,0.9312806181,,1.861431871,4.177005009,54.32504135,AE,,-,22.58522708,0,,190,,44.08352668,,23.03030303,45026.01959,0,0,0,2,,34.33497679,15.52991348,0,0,7,Pla d'ordenació urbanística municipal,,,,1.149490366,44.21898375,,
08104,la Llacuna,Anoia,2022,18.03720983,24.41307119,2.726281352,409.6166322,63.69500165,205.8892909,75.22003038,32.89502537,2.014124603,81.95654146,1.198473282,1.669985196,100,R,76.99873927,R,2.080472083,30,411.7220109,11,52.38193523,1.399491094,44.89880163,1.199563795,0,8240.670314,0,0,0,16.90862773,7.530687636,10.79857063,3,0,39,Normes subsidiàries del planejament,,,,0.3754897792,20.81750907,,
08105,la Llagosta,Vallès Oriental,2022,4331.460617,178.3869609,-0.7843728788,56.05790889,22.45153214,10.44647077,8.790691593,5.671379851,0.0395979448,10.52026738,2.299825175,53.37990121,100,R,19.71954389,R,75.47459498,0,103,523,1.800699301,9.143356643,0.7768308319,3.944490535,0,0,0,0,0,67.32646862,16.31439851,74.75477132,0,0,35,Pla general d'ordenació,,,,4.186568661,0.9665489383,3.347997169,0.7729487729
08106,Llinars del Vallès,Vallès Oriental,2022,367.8493314,34.82750922,0.8797943851,287.1293475,22.99820485,149.7582228,26.62500314,17.47180919,5.02625522,1.534121433,2.236957475,21.48182972,82.9395038,R,80.0534023,R,27.19956869,894,305,2651,6.785317019,58.97664071,3.015025702,26.20601028,78660.2875,1793.284335,0,0,67,84.75585598,59.40463333,31.9315352,1,0,19,Pla general d'ordenació,,,,1.077626075,2.92953115,0.6267344179,1.703780228
08107,Lliçà d'Amunt,Vallès Oriental,2022,707.6835047,19.89194212,0.8166911249,502.716122,46.26217422,269.3248933,72.80445778,24.69501593,19.86172326,1.0143448,2.32847038,38.65028607,75.0786074,R,93.10865541,R,38.96472913,0,190.0459273,838.6043929,2.815912391,12.42560961,1.212568923,5.350630976,61791.90802,16299.4103,0,0,37,25.33235216,3.572554193,54.16680845,0,0,7,Pla d'ordenació urbanística municipal,,,,0.5861766243,0.8283033594,,
08108,Lliçà de Vall,Vallès Oriental,2022,624.2652878,16.15335289,2.73556231,619.0665225,144.3673051,307.1635112,22.94084669,40.35569537,13.79615111,,2.455503088,56.94731825,65.23911765,AE,,-,41.00379742,0,,1148,,41.80626366,,17.44680851,230695.9578,0,13687.9349,15.05494854,7,,26.52525381,65.56614323,0,0,39,Pla general d'ordenació,,1,,1.068635975,1.711829884,,
08109,Lluçà,Osona,2022,5.265852503,28.40515765,2.95202952,352.0487414,45.57962804,127.4972591,36.19272014,48.69603313,0.8674056024,,1.1625,0.6936612503,0,-,,-,,0,,,,,,,0,0,0,0,0,,0,6.636990663,0,0,21,Normes subsidiàries del planejament,,,,0.3599007623,68.34615328,,
08110,Malgrat de Mar,Maresme,2022,2164.319206,82.36521986,0.7546174142,121.4104693,23.36684813,46.44371818,10.09952225,10.25415814,0.1456486045,2.224009675,1.854409479,37.96414381,51.7862297,AE,94.09618325,R,36.05820121,231,283,1178,2.75184753,11.45468689,1.493403694,6.216358839,167490.2379,0,0,0,12,58.33745044,29.1606877,95.61905462,0,0,17,Pla d'ordenació urbanística municipal,,,3,0.8903806593,0.4113906381,0.549917296,0.2540832676
08111,Malla,Osona,2022,24.69708476,,-1.449275362,,,,26.70504348,17.5569998,,,2.747474747,2.674298199,0,-,100,R,,4,20,,20.2020202,,7.246376812,,0,0,0,0,0,7.016631561,231.1882535,34.11985322,0,0,29,Normes subsidiàries del planejament,,,,0.874805772,35.42141838,0.1747986273,7.077702855
08112,Manlleu,Osona,2022,1212.272187,84.91971316,0.3797346664,117.7582875,18.99462253,48.42220815,8.632946544,10.97470997,0.0999493957,1.056818076,2.345613838,25.1389216,73.68106015,AE,83.62734219,R,46.6204259,310,241,560,2.711521152,6.300630063,1.158431071,2.69179004,113857.2369,0,0,17.84717049,15,110.8878965,30.37589475,48.91629594,2,0,34,Pla general d'ordenació,,2,,1.209390242,0.9976226913,0.2845528339,0.2347268517
08113,Manresa,Bages,2022,1859.717913,108.8958928,-0.9463883773,91.83082795,17.18008271,27.50152311,10.10070456,12.54204356,0.0101599048,9.530977502,1.935380694,29.55597602,63.14673832,AE,58.278734,R,75.65807041,29,4236.322427,4281.166945,10.59160044,10.70372014,5.417846362,5.47519816,421187.5803,97848.50278,90505.13058,7.234673536,22,107.2309903,19.60508333,85.99537817,0,0,5,Pla d'ordenació urbanística municipal,,2,,1.287389622,0.6922499441,0.4091434652,0.2200029705
08114,Martorell,Baix Llobregat,2022,2249.289853,55.93881198,0.059301636,178.7667569,97.75925624,15.33341935,20.58581503,16.21556701,0.0864599497,2.542223764,2.65396003,65.54083033,68.21529856,AE,27.77630784,R,43.855965,0,512.0989966,1527,4.742974869,14.14281745,1.786371077,5.326682248,228216.7094,38929.72174,23406.08153,4.624383326,11,141.2194557,40.4487012,65.5829429,0,0,30,Pla general d'ordenació,,,,1.513651494,0.672946393,1.468002148,0.6526513893
08115,Martorelles,Vallès Oriental,2022,1361.335885,26.60287768,0.7464233879,375.8991835,128.9973712,96.2037151,50.79196575,14.81052032,3.571356504,2.936673688,2.208636364,67.03142206,61.3307018,AE,65.33533472,R,19.67864461,0,367,318,16.70459718,14.47428311,7.60937176,6.593406593,63561.66458,0,63561.66458,1.370584806,3,104.7234571,22.22681503,28.08744189,0,0,34,Pla general d'ordenació,,,,1.120184847,0.8228570626,,
08116,les Masies de Roda,Osona,2022,44.45358375,32.69467697,4.119318182,305.8601866,96.43183048,96.28702274,18.65237115,31.89903329,1.306751533,5.669261974,1.625277162,4.388077318,100,R,100,R,30.64750918,0,50,681,11.0864745,150.9977827,7.102272727,96.73295455,0,0,0,0,0,39.33838755,93.79427486,22.63256194,1,0,14,Pla d'ordenació urbanística municipal,,,,0.2280907424,5.130986597,,
